"TIME","GEO","UNIT","SEX","AGE","Value","Flag and Footnotes"
"2014","European Union (28 countries)","Percentage","Total","From 15 to 19 years","5.4","bep"
"2014","European Union (28 countries)","Percentage","Total","From 20 to 24 years","6.0","bep"
"2014","European Union (28 countries)","Percentage","Total","From 25 to 29 years","6.3","bep"
"2014","European Union (28 countries)","Percentage","Total","From 15 to 29 years","17.7","bep"
"2014","European Union (27 countries)","Percentage","Total","From 15 to 19 years","5.4","bep"
"2014","European Union (27 countries)","Percentage","Total","From 20 to 24 years","6.0","bep"
"2014","European Union (27 countries)","Percentage","Total","From 25 to 29 years","6.3","bep"
"2014","European Union (27 countries)","Percentage","Total","From 15 to 29 years","17.7","bep"
"2014","Euro area (19 countries)","Percentage","Total","From 15 to 19 years","5.2","bp"
"2014","Euro area (19 countries)","Percentage","Total","From 20 to 24 years","5.7","bp"
"2014","Euro area (19 countries)","Percentage","Total","From 25 to 29 years","6.0","bp"
"2014","Euro area (19 countries)","Percentage","Total","From 15 to 29 years","16.9","bp"
"2014","Euro area (18 countries)","Percentage","Total","From 15 to 19 years","5.2","bp"
"2014","Euro area (18 countries)","Percentage","Total","From 20 to 24 years","5.7","bp"
"2014","Euro area (18 countries)","Percentage","Total","From 25 to 29 years","6.0","bp"
"2014","Euro area (18 countries)","Percentage","Total","From 15 to 29 years","16.9","bp"
"2014","Belgium","Percentage","Total","From 15 to 19 years","5.6","b"
"2014","Belgium","Percentage","Total","From 20 to 24 years","6.3","b"
"2014","Belgium","Percentage","Total","From 25 to 29 years","6.3","b"
"2014","Belgium","Percentage","Total","From 15 to 29 years","18.2","b"
"2014","Bulgaria","Percentage","Total","From 15 to 19 years","4.4",""
"2014","Bulgaria","Percentage","Total","From 20 to 24 years","6.0",""
"2014","Bulgaria","Percentage","Total","From 25 to 29 years","6.7",""
"2014","Bulgaria","Percentage","Total","From 15 to 29 years","17.1",""
"2014","Czech Republic","Percentage","Total","From 15 to 19 years","4.6",""
"2014","Czech Republic","Percentage","Total","From 20 to 24 years","6.1",""
"2014","Czech Republic","Percentage","Total","From 25 to 29 years","6.7",""
"2014","Czech Republic","Percentage","Total","From 15 to 29 years","17.4",""
"2014","Denmark","Percentage","Total","From 15 to 19 years","6.3",""
"2014","Denmark","Percentage","Total","From 20 to 24 years","6.5",""
"2014","Denmark","Percentage","Total","From 25 to 29 years","5.9",""
"2014","Denmark","Percentage","Total","From 15 to 29 years","18.8",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 19 years","5.0",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 20 to 24 years","5.8",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 25 to 29 years","6.2",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 29 years","17.0",""
"2014","Estonia","Percentage","Total","From 15 to 19 years","4.7",""
"2014","Estonia","Percentage","Total","From 20 to 24 years","6.5",""
"2014","Estonia","Percentage","Total","From 25 to 29 years","7.4",""
"2014","Estonia","Percentage","Total","From 15 to 29 years","18.6",""
"2014","Ireland","Percentage","Total","From 15 to 19 years","6.0","p"
"2014","Ireland","Percentage","Total","From 20 to 24 years","5.4","p"
"2014","Ireland","Percentage","Total","From 25 to 29 years","6.7","p"
"2014","Ireland","Percentage","Total","From 15 to 29 years","18.2","p"
"2014","Greece","Percentage","Total","From 15 to 19 years","5.0",""
"2014","Greece","Percentage","Total","From 20 to 24 years","5.4",""
"2014","Greece","Percentage","Total","From 25 to 29 years","5.8",""
"2014","Greece","Percentage","Total","From 15 to 29 years","16.2",""
"2014","Spain","Percentage","Total","From 15 to 19 years","4.6",""
"2014","Spain","Percentage","Total","From 20 to 24 years","5.1",""
"2014","Spain","Percentage","Total","From 25 to 29 years","5.9",""
"2014","Spain","Percentage","Total","From 15 to 29 years","15.6",""
"2014","France","Percentage","Total","From 15 to 19 years","6.0",""
"2014","France","Percentage","Total","From 20 to 24 years","5.9",""
"2014","France","Percentage","Total","From 25 to 29 years","6.0",""
"2014","France","Percentage","Total","From 15 to 29 years","17.9",""
"2014","France (metropolitan)","Percentage","Total","From 15 to 19 years",":",""
"2014","France (metropolitan)","Percentage","Total","From 20 to 24 years",":",""
"2014","France (metropolitan)","Percentage","Total","From 25 to 29 years",":",""
"2014","France (metropolitan)","Percentage","Total","From 15 to 29 years",":",""
"2014","Croatia","Percentage","Total","From 15 to 19 years","5.8",""
"2014","Croatia","Percentage","Total","From 20 to 24 years","5.9",""
"2014","Croatia","Percentage","Total","From 25 to 29 years","6.5",""
"2014","Croatia","Percentage","Total","From 15 to 29 years","18.1",""
"2014","Italy","Percentage","Total","From 15 to 19 years","4.7",""
"2014","Italy","Percentage","Total","From 20 to 24 years","5.1",""
"2014","Italy","Percentage","Total","From 25 to 29 years","5.4",""
"2014","Italy","Percentage","Total","From 15 to 29 years","15.3",""
"2014","Cyprus","Percentage","Total","From 15 to 19 years","6.4",""
"2014","Cyprus","Percentage","Total","From 20 to 24 years","7.9",""
"2014","Cyprus","Percentage","Total","From 25 to 29 years","8.5",""
"2014","Cyprus","Percentage","Total","From 15 to 29 years","22.7",""
"2014","Latvia","Percentage","Total","From 15 to 19 years","4.6",""
"2014","Latvia","Percentage","Total","From 20 to 24 years","6.7",""
"2014","Latvia","Percentage","Total","From 25 to 29 years","7.3",""
"2014","Latvia","Percentage","Total","From 15 to 29 years","18.6",""
"2014","Lithuania","Percentage","Total","From 15 to 19 years","6.0",""
"2014","Lithuania","Percentage","Total","From 20 to 24 years","7.2",""
"2014","Lithuania","Percentage","Total","From 25 to 29 years","6.6",""
"2014","Lithuania","Percentage","Total","From 15 to 29 years","19.9",""
"2014","Luxembourg","Percentage","Total","From 15 to 19 years","5.9",""
"2014","Luxembourg","Percentage","Total","From 20 to 24 years","6.1",""
"2014","Luxembourg","Percentage","Total","From 25 to 29 years","7.1",""
"2014","Luxembourg","Percentage","Total","From 15 to 29 years","19.1",""
"2014","Hungary","Percentage","Total","From 15 to 19 years","5.5",""
"2014","Hungary","Percentage","Total","From 20 to 24 years","6.4",""
"2014","Hungary","Percentage","Total","From 25 to 29 years","6.2",""
"2014","Hungary","Percentage","Total","From 15 to 29 years","18.0",""
"2014","Malta","Percentage","Total","From 15 to 19 years","5.9",""
"2014","Malta","Percentage","Total","From 20 to 24 years","7.1",""
"2014","Malta","Percentage","Total","From 25 to 29 years","7.3",""
"2014","Malta","Percentage","Total","From 15 to 29 years","20.2",""
"2014","Netherlands","Percentage","Total","From 15 to 19 years","5.9",""
"2014","Netherlands","Percentage","Total","From 20 to 24 years","6.3",""
"2014","Netherlands","Percentage","Total","From 25 to 29 years","6.2",""
"2014","Netherlands","Percentage","Total","From 15 to 29 years","18.4",""
"2014","Austria","Percentage","Total","From 15 to 19 years","5.5",""
"2014","Austria","Percentage","Total","From 20 to 24 years","6.4",""
"2014","Austria","Percentage","Total","From 25 to 29 years","6.6",""
"2014","Austria","Percentage","Total","From 15 to 29 years","18.5",""
"2014","Poland","Percentage","Total","From 15 to 19 years","5.6",""
"2014","Poland","Percentage","Total","From 20 to 24 years","6.8",""
"2014","Poland","Percentage","Total","From 25 to 29 years","7.8",""
"2014","Poland","Percentage","Total","From 15 to 29 years","20.2",""
"2014","Portugal","Percentage","Total","From 15 to 19 years","5.3",""
"2014","Portugal","Percentage","Total","From 20 to 24 years","5.4",""
"2014","Portugal","Percentage","Total","From 25 to 29 years","5.6",""
"2014","Portugal","Percentage","Total","From 15 to 29 years","16.3",""
"2014","Romania","Percentage","Total","From 15 to 19 years","5.5","e"
"2014","Romania","Percentage","Total","From 20 to 24 years","6.0","e"
"2014","Romania","Percentage","Total","From 25 to 29 years","7.0","e"
"2014","Romania","Percentage","Total","From 15 to 29 years","18.4","e"
"2014","Slovenia","Percentage","Total","From 15 to 19 years","4.7",""
"2014","Slovenia","Percentage","Total","From 20 to 24 years","5.4",""
"2014","Slovenia","Percentage","Total","From 25 to 29 years","6.6",""
"2014","Slovenia","Percentage","Total","From 15 to 29 years","16.8",""
"2014","Slovakia","Percentage","Total","From 15 to 19 years","5.6",""
"2014","Slovakia","Percentage","Total","From 20 to 24 years","7.0",""
"2014","Slovakia","Percentage","Total","From 25 to 29 years","7.8",""
"2014","Slovakia","Percentage","Total","From 15 to 29 years","20.4",""
"2014","Finland","Percentage","Total","From 15 to 19 years","5.8",""
"2014","Finland","Percentage","Total","From 20 to 24 years","6.3",""
"2014","Finland","Percentage","Total","From 25 to 29 years","6.2",""
"2014","Finland","Percentage","Total","From 15 to 29 years","18.2",""
"2014","Sweden","Percentage","Total","From 15 to 19 years","5.6",""
"2014","Sweden","Percentage","Total","From 20 to 24 years","7.0",""
"2014","Sweden","Percentage","Total","From 25 to 29 years","6.5",""
"2014","Sweden","Percentage","Total","From 15 to 29 years","19.1",""
"2014","United Kingdom","Percentage","Total","From 15 to 19 years","6.0",""
"2014","United Kingdom","Percentage","Total","From 20 to 24 years","6.7",""
"2014","United Kingdom","Percentage","Total","From 25 to 29 years","6.8",""
"2014","United Kingdom","Percentage","Total","From 15 to 29 years","19.5",""
"2014","Iceland","Percentage","Total","From 15 to 19 years","6.9",""
"2014","Iceland","Percentage","Total","From 20 to 24 years","7.6",""
"2014","Iceland","Percentage","Total","From 25 to 29 years","7.0",""
"2014","Iceland","Percentage","Total","From 15 to 29 years","21.5",""
"2014","Liechtenstein","Percentage","Total","From 15 to 19 years","5.8",""
"2014","Liechtenstein","Percentage","Total","From 20 to 24 years","6.1",""
"2014","Liechtenstein","Percentage","Total","From 25 to 29 years","6.2",""
"2014","Liechtenstein","Percentage","Total","From 15 to 29 years","18.1",""
"2014","Norway","Percentage","Total","From 15 to 19 years","6.4",""
"2014","Norway","Percentage","Total","From 20 to 24 years","6.7",""
"2014","Norway","Percentage","Total","From 25 to 29 years","6.7",""
"2014","Norway","Percentage","Total","From 15 to 29 years","19.8",""
"2014","Switzerland","Percentage","Total","From 15 to 19 years","5.4",""
"2014","Switzerland","Percentage","Total","From 20 to 24 years","6.1",""
"2014","Switzerland","Percentage","Total","From 25 to 29 years","6.7",""
"2014","Switzerland","Percentage","Total","From 15 to 29 years","18.2",""
"2014","Montenegro","Percentage","Total","From 15 to 19 years","6.9",""
"2014","Montenegro","Percentage","Total","From 20 to 24 years","6.5",""
"2014","Montenegro","Percentage","Total","From 25 to 29 years","7.2",""
"2014","Montenegro","Percentage","Total","From 15 to 29 years","20.7",""
"2014","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 19 years","6.7",""
"2014","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 20 to 24 years","7.5",""
"2014","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 25 to 29 years","8.0",""
"2014","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 29 years","22.1",""
"2014","Albania","Percentage","Total","From 15 to 19 years","8.9","e"
"2014","Albania","Percentage","Total","From 20 to 24 years","7.9","e"
"2014","Albania","Percentage","Total","From 25 to 29 years","7.3","e"
"2014","Albania","Percentage","Total","From 15 to 29 years","24.1","e"
"2014","Serbia","Percentage","Total","From 15 to 19 years","5.3",""
"2014","Serbia","Percentage","Total","From 20 to 24 years","5.9",""
"2014","Serbia","Percentage","Total","From 25 to 29 years","6.6",""
"2014","Serbia","Percentage","Total","From 15 to 29 years","17.8",""
"2014","Turkey","Percentage","Total","From 15 to 19 years","8.4",""
"2014","Turkey","Percentage","Total","From 20 to 24 years","8.1",""
"2014","Turkey","Percentage","Total","From 25 to 29 years","8.2",""
"2014","Turkey","Percentage","Total","From 15 to 29 years","24.8",""
"2014","Andorra","Percentage","Total","From 15 to 19 years",":",""
"2014","Andorra","Percentage","Total","From 20 to 24 years",":",""
"2014","Andorra","Percentage","Total","From 25 to 29 years",":",""
"2014","Andorra","Percentage","Total","From 15 to 29 years",":",""
"2014","Belarus","Percentage","Total","From 15 to 19 years","5.1",""
"2014","Belarus","Percentage","Total","From 20 to 24 years","7.1",""
"2014","Belarus","Percentage","Total","From 25 to 29 years","8.3",""
"2014","Belarus","Percentage","Total","From 15 to 29 years","20.4",""
"2014","Moldova","Percentage","Total","From 15 to 19 years","6.6",""
"2014","Moldova","Percentage","Total","From 20 to 24 years","8.7",""
"2014","Moldova","Percentage","Total","From 25 to 29 years","10.0",""
"2014","Moldova","Percentage","Total","From 15 to 29 years","25.3",""
"2014","Russia","Percentage","Total","From 15 to 19 years","4.8",""
"2014","Russia","Percentage","Total","From 20 to 24 years","6.9",""
"2014","Russia","Percentage","Total","From 25 to 29 years","8.7",""
"2014","Russia","Percentage","Total","From 15 to 29 years","20.5",""
"2014","San Marino","Percentage","Total","From 15 to 19 years",":",""
"2014","San Marino","Percentage","Total","From 20 to 24 years",":",""
"2014","San Marino","Percentage","Total","From 25 to 29 years",":",""
"2014","San Marino","Percentage","Total","From 15 to 29 years",":",""
"2014","Ukraine","Percentage","Total","From 15 to 19 years","5.1",""
"2014","Ukraine","Percentage","Total","From 20 to 24 years","6.7",""
"2014","Ukraine","Percentage","Total","From 25 to 29 years","8.4",""
"2014","Ukraine","Percentage","Total","From 15 to 29 years","20.2",""
"2014","Armenia","Percentage","Total","From 15 to 19 years",":",""
"2014","Armenia","Percentage","Total","From 20 to 24 years",":",""
"2014","Armenia","Percentage","Total","From 25 to 29 years",":",""
"2014","Armenia","Percentage","Total","From 15 to 29 years",":",""
"2014","Azerbaijan","Percentage","Total","From 15 to 19 years","8.0",""
"2014","Azerbaijan","Percentage","Total","From 20 to 24 years","9.7",""
"2014","Azerbaijan","Percentage","Total","From 25 to 29 years","9.7",""
"2014","Azerbaijan","Percentage","Total","From 15 to 29 years","27.5",""
"2014","Georgia","Percentage","Total","From 15 to 19 years","6.1",""
"2014","Georgia","Percentage","Total","From 20 to 24 years","7.8",""
"2014","Georgia","Percentage","Total","From 25 to 29 years","8.0",""
"2014","Georgia","Percentage","Total","From 15 to 29 years","21.9",""
"2015","European Union (28 countries)","Percentage","Total","From 15 to 19 years","5.3","bep"
"2015","European Union (28 countries)","Percentage","Total","From 20 to 24 years","5.9","bep"
"2015","European Union (28 countries)","Percentage","Total","From 25 to 29 years","6.3","bep"
"2015","European Union (28 countries)","Percentage","Total","From 15 to 29 years","17.5","bep"
"2015","European Union (27 countries)","Percentage","Total","From 15 to 19 years","5.3","bep"
"2015","European Union (27 countries)","Percentage","Total","From 20 to 24 years","5.9","bep"
"2015","European Union (27 countries)","Percentage","Total","From 25 to 29 years","6.3","bep"
"2015","European Union (27 countries)","Percentage","Total","From 15 to 29 years","17.5","bep"
"2015","Euro area (19 countries)","Percentage","Total","From 15 to 19 years","5.2","bep"
"2015","Euro area (19 countries)","Percentage","Total","From 20 to 24 years","5.6","bep"
"2015","Euro area (19 countries)","Percentage","Total","From 25 to 29 years","6.0","bep"
"2015","Euro area (19 countries)","Percentage","Total","From 15 to 29 years","16.8","bep"
"2015","Euro area (18 countries)","Percentage","Total","From 15 to 19 years","5.2","bep"
"2015","Euro area (18 countries)","Percentage","Total","From 20 to 24 years","5.6","bep"
"2015","Euro area (18 countries)","Percentage","Total","From 25 to 29 years","6.0","bep"
"2015","Euro area (18 countries)","Percentage","Total","From 15 to 29 years","16.8","bep"
"2015","Belgium","Percentage","Total","From 15 to 19 years","5.6",""
"2015","Belgium","Percentage","Total","From 20 to 24 years","6.2",""
"2015","Belgium","Percentage","Total","From 25 to 29 years","6.4",""
"2015","Belgium","Percentage","Total","From 15 to 29 years","18.2",""
"2015","Bulgaria","Percentage","Total","From 15 to 19 years","4.4",""
"2015","Bulgaria","Percentage","Total","From 20 to 24 years","5.6",""
"2015","Bulgaria","Percentage","Total","From 25 to 29 years","6.8",""
"2015","Bulgaria","Percentage","Total","From 15 to 29 years","16.7",""
"2015","Czech Republic","Percentage","Total","From 15 to 19 years","4.4",""
"2015","Czech Republic","Percentage","Total","From 20 to 24 years","5.9",""
"2015","Czech Republic","Percentage","Total","From 25 to 29 years","6.6",""
"2015","Czech Republic","Percentage","Total","From 15 to 29 years","16.9",""
"2015","Denmark","Percentage","Total","From 15 to 19 years","6.2",""
"2015","Denmark","Percentage","Total","From 20 to 24 years","6.7",""
"2015","Denmark","Percentage","Total","From 25 to 29 years","6.1",""
"2015","Denmark","Percentage","Total","From 15 to 29 years","19.0",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 19 years","5.0",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 20 to 24 years","5.6",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 25 to 29 years","6.4",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 29 years","17.0",""
"2015","Estonia","Percentage","Total","From 15 to 19 years","4.6","b"
"2015","Estonia","Percentage","Total","From 20 to 24 years","6.1","b"
"2015","Estonia","Percentage","Total","From 25 to 29 years","7.5","b"
"2015","Estonia","Percentage","Total","From 15 to 29 years","18.2","b"
"2015","Ireland","Percentage","Total","From 15 to 19 years","6.1","p"
"2015","Ireland","Percentage","Total","From 20 to 24 years","5.1","p"
"2015","Ireland","Percentage","Total","From 25 to 29 years","6.4","p"
"2015","Ireland","Percentage","Total","From 15 to 29 years","17.6","p"
"2015","Greece","Percentage","Total","From 15 to 19 years","5.0",""
"2015","Greece","Percentage","Total","From 20 to 24 years","5.3",""
"2015","Greece","Percentage","Total","From 25 to 29 years","5.6",""
"2015","Greece","Percentage","Total","From 15 to 29 years","15.9",""
"2015","Spain","Percentage","Total","From 15 to 19 years","4.6",""
"2015","Spain","Percentage","Total","From 20 to 24 years","5.0",""
"2015","Spain","Percentage","Total","From 25 to 29 years","5.7",""
"2015","Spain","Percentage","Total","From 15 to 29 years","15.3",""
"2015","France","Percentage","Total","From 15 to 19 years","6.0","bp"
"2015","France","Percentage","Total","From 20 to 24 years","5.8","bp"
"2015","France","Percentage","Total","From 25 to 29 years","6.0","bp"
"2015","France","Percentage","Total","From 15 to 29 years","17.8","bp"
"2015","France (metropolitan)","Percentage","Total","From 15 to 19 years",":",""
"2015","France (metropolitan)","Percentage","Total","From 20 to 24 years",":",""
"2015","France (metropolitan)","Percentage","Total","From 25 to 29 years",":",""
"2015","France (metropolitan)","Percentage","Total","From 15 to 29 years",":",""
"2015","Croatia","Percentage","Total","From 15 to 19 years","5.7",""
"2015","Croatia","Percentage","Total","From 20 to 24 years","5.8",""
"2015","Croatia","Percentage","Total","From 25 to 29 years","6.3",""
"2015","Croatia","Percentage","Total","From 15 to 29 years","17.9",""
"2015","Italy","Percentage","Total","From 15 to 19 years","4.7",""
"2015","Italy","Percentage","Total","From 20 to 24 years","5.1",""
"2015","Italy","Percentage","Total","From 25 to 29 years","5.4",""
"2015","Italy","Percentage","Total","From 15 to 29 years","15.2",""
"2015","Cyprus","Percentage","Total","From 15 to 19 years","6.2",""
"2015","Cyprus","Percentage","Total","From 20 to 24 years","7.8",""
"2015","Cyprus","Percentage","Total","From 25 to 29 years","8.5",""
"2015","Cyprus","Percentage","Total","From 15 to 29 years","22.5",""
"2015","Latvia","Percentage","Total","From 15 to 19 years","4.4",""
"2015","Latvia","Percentage","Total","From 20 to 24 years","6.3",""
"2015","Latvia","Percentage","Total","From 25 to 29 years","7.3",""
"2015","Latvia","Percentage","Total","From 15 to 29 years","18.0",""
"2015","Lithuania","Percentage","Total","From 15 to 19 years","5.8",""
"2015","Lithuania","Percentage","Total","From 20 to 24 years","7.1",""
"2015","Lithuania","Percentage","Total","From 25 to 29 years","6.7",""
"2015","Lithuania","Percentage","Total","From 15 to 29 years","19.6",""
"2015","Luxembourg","Percentage","Total","From 15 to 19 years","5.8",""
"2015","Luxembourg","Percentage","Total","From 20 to 24 years","6.2",""
"2015","Luxembourg","Percentage","Total","From 25 to 29 years","7.1",""
"2015","Luxembourg","Percentage","Total","From 15 to 29 years","19.1",""
"2015","Hungary","Percentage","Total","From 15 to 19 years","5.3",""
"2015","Hungary","Percentage","Total","From 20 to 24 years","6.3",""
"2015","Hungary","Percentage","Total","From 25 to 29 years","6.2",""
"2015","Hungary","Percentage","Total","From 15 to 29 years","17.9",""
"2015","Malta","Percentage","Total","From 15 to 19 years","5.7",""
"2015","Malta","Percentage","Total","From 20 to 24 years","6.9",""
"2015","Malta","Percentage","Total","From 25 to 29 years","7.3",""
"2015","Malta","Percentage","Total","From 15 to 29 years","19.9",""
"2015","Netherlands","Percentage","Total","From 15 to 19 years","5.9",""
"2015","Netherlands","Percentage","Total","From 20 to 24 years","6.3",""
"2015","Netherlands","Percentage","Total","From 25 to 29 years","6.2",""
"2015","Netherlands","Percentage","Total","From 15 to 29 years","18.5",""
"2015","Austria","Percentage","Total","From 15 to 19 years","5.4",""
"2015","Austria","Percentage","Total","From 20 to 24 years","6.4",""
"2015","Austria","Percentage","Total","From 25 to 29 years","6.6",""
"2015","Austria","Percentage","Total","From 15 to 29 years","18.4",""
"2015","Poland","Percentage","Total","From 15 to 19 years","5.3",""
"2015","Poland","Percentage","Total","From 20 to 24 years","6.6",""
"2015","Poland","Percentage","Total","From 25 to 29 years","7.6",""
"2015","Poland","Percentage","Total","From 15 to 29 years","19.5",""
"2015","Portugal","Percentage","Total","From 15 to 19 years","5.3","e"
"2015","Portugal","Percentage","Total","From 20 to 24 years","5.3","e"
"2015","Portugal","Percentage","Total","From 25 to 29 years","5.5","e"
"2015","Portugal","Percentage","Total","From 15 to 29 years","16.1","e"
"2015","Romania","Percentage","Total","From 15 to 19 years","5.4","e"
"2015","Romania","Percentage","Total","From 20 to 24 years","5.7","e"
"2015","Romania","Percentage","Total","From 25 to 29 years","7.1","e"
"2015","Romania","Percentage","Total","From 15 to 29 years","18.2","e"
"2015","Slovenia","Percentage","Total","From 15 to 19 years","4.6",""
"2015","Slovenia","Percentage","Total","From 20 to 24 years","5.2",""
"2015","Slovenia","Percentage","Total","From 25 to 29 years","6.4",""
"2015","Slovenia","Percentage","Total","From 15 to 29 years","16.3",""
"2015","Slovakia","Percentage","Total","From 15 to 19 years","5.4",""
"2015","Slovakia","Percentage","Total","From 20 to 24 years","6.8",""
"2015","Slovakia","Percentage","Total","From 25 to 29 years","7.6",""
"2015","Slovakia","Percentage","Total","From 15 to 29 years","19.8",""
"2015","Finland","Percentage","Total","From 15 to 19 years","5.6",""
"2015","Finland","Percentage","Total","From 20 to 24 years","6.3",""
"2015","Finland","Percentage","Total","From 25 to 29 years","6.2",""
"2015","Finland","Percentage","Total","From 15 to 29 years","18.1",""
"2015","Sweden","Percentage","Total","From 15 to 19 years","5.4",""
"2015","Sweden","Percentage","Total","From 20 to 24 years","6.9",""
"2015","Sweden","Percentage","Total","From 25 to 29 years","6.7",""
"2015","Sweden","Percentage","Total","From 15 to 29 years","19.0",""
"2015","United Kingdom","Percentage","Total","From 15 to 19 years","5.9","e"
"2015","United Kingdom","Percentage","Total","From 20 to 24 years","6.7","e"
"2015","United Kingdom","Percentage","Total","From 25 to 29 years","6.8","e"
"2015","United Kingdom","Percentage","Total","From 15 to 29 years","19.4","e"
"2015","Iceland","Percentage","Total","From 15 to 19 years","6.7",""
"2015","Iceland","Percentage","Total","From 20 to 24 years","7.6",""
"2015","Iceland","Percentage","Total","From 25 to 29 years","7.1",""
"2015","Iceland","Percentage","Total","From 15 to 29 years","21.4",""
"2015","Liechtenstein","Percentage","Total","From 15 to 19 years","5.8",""
"2015","Liechtenstein","Percentage","Total","From 20 to 24 years","6.0",""
"2015","Liechtenstein","Percentage","Total","From 25 to 29 years","6.1",""
"2015","Liechtenstein","Percentage","Total","From 15 to 29 years","17.9",""
"2015","Norway","Percentage","Total","From 15 to 19 years","6.3",""
"2015","Norway","Percentage","Total","From 20 to 24 years","6.7",""
"2015","Norway","Percentage","Total","From 25 to 29 years","6.8",""
"2015","Norway","Percentage","Total","From 15 to 29 years","19.8",""
"2015","Switzerland","Percentage","Total","From 15 to 19 years","5.3",""
"2015","Switzerland","Percentage","Total","From 20 to 24 years","6.0",""
"2015","Switzerland","Percentage","Total","From 25 to 29 years","6.7",""
"2015","Switzerland","Percentage","Total","From 15 to 29 years","18.1",""
"2015","Montenegro","Percentage","Total","From 15 to 19 years","6.8",""
"2015","Montenegro","Percentage","Total","From 20 to 24 years","6.5",""
"2015","Montenegro","Percentage","Total","From 25 to 29 years","7.0",""
"2015","Montenegro","Percentage","Total","From 15 to 29 years","20.3",""
"2015","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 19 years","6.4",""
"2015","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 20 to 24 years","7.4",""
"2015","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 25 to 29 years","7.9",""
"2015","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 29 years","21.7",""
"2015","Albania","Percentage","Total","From 15 to 19 years","8.5","e"
"2015","Albania","Percentage","Total","From 20 to 24 years","7.5","e"
"2015","Albania","Percentage","Total","From 25 to 29 years","7.3","e"
"2015","Albania","Percentage","Total","From 15 to 29 years","23.3","e"
"2015","Serbia","Percentage","Total","From 15 to 19 years","5.2",""
"2015","Serbia","Percentage","Total","From 20 to 24 years","5.9",""
"2015","Serbia","Percentage","Total","From 25 to 29 years","6.4",""
"2015","Serbia","Percentage","Total","From 15 to 29 years","17.5",""
"2015","Turkey","Percentage","Total","From 15 to 19 years","8.4",""
"2015","Turkey","Percentage","Total","From 20 to 24 years","8.1",""
"2015","Turkey","Percentage","Total","From 25 to 29 years","8.1",""
"2015","Turkey","Percentage","Total","From 15 to 29 years","24.5",""
"2015","Andorra","Percentage","Total","From 15 to 19 years",":",""
"2015","Andorra","Percentage","Total","From 20 to 24 years",":",""
"2015","Andorra","Percentage","Total","From 25 to 29 years",":",""
"2015","Andorra","Percentage","Total","From 15 to 29 years",":",""
"2015","Belarus","Percentage","Total","From 15 to 19 years","4.9",""
"2015","Belarus","Percentage","Total","From 20 to 24 years","6.7",""
"2015","Belarus","Percentage","Total","From 25 to 29 years","8.2",""
"2015","Belarus","Percentage","Total","From 15 to 29 years","19.8",""
"2015","Moldova","Percentage","Total","From 15 to 19 years","6.2",""
"2015","Moldova","Percentage","Total","From 20 to 24 years","8.3",""
"2015","Moldova","Percentage","Total","From 25 to 29 years","10.0",""
"2015","Moldova","Percentage","Total","From 15 to 29 years","24.5",""
"2015","Russia","Percentage","Total","From 15 to 19 years",":",""
"2015","Russia","Percentage","Total","From 20 to 24 years",":",""
"2015","Russia","Percentage","Total","From 25 to 29 years",":",""
"2015","Russia","Percentage","Total","From 15 to 29 years",":",""
"2015","San Marino","Percentage","Total","From 15 to 19 years",":",""
"2015","San Marino","Percentage","Total","From 20 to 24 years",":",""
"2015","San Marino","Percentage","Total","From 25 to 29 years",":",""
"2015","San Marino","Percentage","Total","From 15 to 29 years",":",""
"2015","Ukraine","Percentage","Total","From 15 to 19 years","4.8",""
"2015","Ukraine","Percentage","Total","From 20 to 24 years","6.4",""
"2015","Ukraine","Percentage","Total","From 25 to 29 years","8.2",""
"2015","Ukraine","Percentage","Total","From 15 to 29 years","19.4",""
"2015","Armenia","Percentage","Total","From 15 to 19 years","6.3",""
"2015","Armenia","Percentage","Total","From 20 to 24 years","8.5",""
"2015","Armenia","Percentage","Total","From 25 to 29 years","9.2",""
"2015","Armenia","Percentage","Total","From 15 to 29 years","24.0",""
"2015","Azerbaijan","Percentage","Total","From 15 to 19 years","7.6",""
"2015","Azerbaijan","Percentage","Total","From 20 to 24 years","9.4",""
"2015","Azerbaijan","Percentage","Total","From 25 to 29 years","9.8",""
"2015","Azerbaijan","Percentage","Total","From 15 to 29 years","26.7",""
"2015","Georgia","Percentage","Total","From 15 to 19 years","6.1",""
"2015","Georgia","Percentage","Total","From 20 to 24 years","7.8",""
